,Created At,Text,Location,Address,Longitude,Latitude
798,Wed Mar 04 18:29:27 +0000 2020, Aligarh - # CAA The real truth anti-CAA protests surface Muslim woman reveals women house forcibly sent sit protest . Such men put jail # CAA_NRC_Protests # CAA_NRC_NPR https : //t.co/htNbW4WkCx,"Bijnor, India","Bijnor, Uttar Pradesh, India",78.48087839917878,29.40604895
800,Wed Mar 04 18:29:38 +0000 2020," https : //t.co/sqzbjq0DCZ While focus # DelhiRiots , let us remember states facing violence remain tense . # Meghalaya remains curfew since Friday 3 deaths reported clashes pro & amp ; anti # CAAProtests groups . @ meipat @ sawmsisters1","Dubai, United Arab Emirates","دبي, دبي‎, 24857, United Arab Emirates",55.1713,25.0657
801,Wed Mar 04 18:29:41 +0000 2020, A video relief distribution drive carried parts riot-hit Delhi viral false claims women protesters Shaheen Bagh paid demonstrate # CAA . # BOOMFactCheck # FakeNews # ShaheenBagh # DelhiRiots https : //t.co/suCalWHgns,Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
802,Wed Mar 04 18:29:45 +0000 2020, @ MaheswarSatpath @ ganeshmantra @ Imamofpeace When He say thtat ? I seen tweets Him spking anti-CAA protesters,Hyderabad,"Hyderabad, Telangana, India",78.46106473453146,17.38878595
803,Wed Mar 04 18:29:47 +0000 2020," In House Commons , India faces fire CAA , Delhi riots | # GenocideOfIndianMuslims # DelhiRiots2020… https : //t.co/jET2yHky49",Россия,Россия,97.7453061,64.6863136
804,Wed Mar 04 18:29:51 +0000 2020, After 20th March people Assam whose name found place NRC given slip longer citizen country . Now Hindus get citizenship due CAA Muslims . BJP creating rift country hide 's incompetency .,  गोंडा उत्तर प्रदेश,"Gonda Kachahri, NH330B, Dihua, Gonda, Uttar Pradesh, 271001, India",81.9341452,27.1402722
805,Wed Mar 04 18:29:52 +0000 2020," Considering way # CAA protests Delhi # riots organised , stress test scenario I tweeted abou… https : //t.co/ppcdCMOGHH",Bharata,"Gang Bharata, RW 03, Tembalang, Semarang, Jawa Tengah, 50275, Indonesia",110.4360946,-7.0577701
806,Wed Mar 04 18:30:03 +0000 2020, What UK violence # DelhiRiots regards # CAA ? I would rather suggest UK concern… https : //t.co/U6iGMa1dIB,India,India,78.6677428,22.3511148
808,Wed Mar 04 18:30:17 +0000 2020," On one hand women shaheen Bagh streets fighting CAA , hand women Pakistan taken… https : //t.co/oljtGLWLmt",New Delhi ,"New Delhi, Delhi, India",77.2022662,28.6141793
809,Wed Mar 04 18:30:17 +0000 2020, UNHRC petition assist SCI examination CAA 's compatibility Constitution within scope In… https : //t.co/UxktNQ7gn2,"Andhra Pradesh, India","Andhra Pradesh, India",80.1863809,15.9240905
811,Wed Mar 04 18:30:23 +0000 2020, @ Firescarflies @ promiscous786 @ kumar_thehindu @ ivivek_nambiar @ aaqibrk I completely different narrative from… https : //t.co/9dNJvNFQ6z,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
812,Wed Mar 04 18:30:30 +0000 2020, RT @ kushal_mehra : I think best article Delhi riots I 've read . Well done @ sushantsareen https : //t.co/anc4MMLS86,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
813,Wed Mar 04 18:30:50 +0000 2020," Hi All , Kindly watch malyalam short film Mohanan Nairum CAA yum explaining need CAA . The plot developed story cooked Congress MLA V.D Satheesan . Kindly watch please subscribe Youtube channel . Thank You . https : //t.co/uDIQedT5Bu","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
815,Wed Mar 04 18:30:55 +0000 2020," There nothing like Anti-CAA Pro-CAA . Its done . Just worry climate change , economic crisis an… https : //t.co/18aBrKmYWM",Earth,"Earth, Lamb County, Texas, United States of America",-102.4107493,34.2331373
824,Wed Mar 04 18:31:40 +0000 2020, Delhi Anti-CAA Stir : India Today Accesses Delhi Police Order On Mobile Internet https : //t.co/1znwb9deR3,delhi ,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
825,Wed Mar 04 18:31:46 +0000 2020, The latest The Aesthetic Community Drive ! https : //t.co/g4LmA9MyOo Thanks @ born_summer62 # caa # caa_nrcprotests,"Karachi, Pakistan","ڪراچي Karachi, Karāchi District, سنڌ, پاکستان",67.1847767315734,25.1446897
826,Wed Mar 04 18:31:51 +0000 2020, I got NRC I 16 years old . Haven ’ changed since . Now I ’ old f* # k I keep getting perplexed l… https : //t.co/Y7mHMjB7Ux,"Lusaka, Zambia.","Lusaka, Lusaka District, Lusaka Province, 10101, Zambia",28.2821535,-15.4164488
827,Wed Mar 04 18:32:02 +0000 2020," Anti-CAA riots establishing Sharia , Nothing Else ! Listen SP leader Mavia Ali : - '' We 're Muslims first , Indians later - If law clashes ideology Islam , I Islam . '' # DelhiRiots2020 , # Islamic_jihad https : //t.co/IgLYg6zqt6","Bijnor, India","Bijnor, Uttar Pradesh, India",78.48087839917878,29.40604895
828,Wed Mar 04 18:32:07 +0000 2020," Yesterday @ orfevents @ hinducollege I asked dangers frm recent domestic actions govt- 370 , Kashmir , CAA etc foreign policy . My response : internationalisation unprecedented scale , ties neighbours like Bangladesh & amp ; others , propaganda intl terror groups https : //t.co/amNBVfW0Xz","Roorkee, India","Roorkee, Haridwar, Uttarakhand, 247667, India",77.8902124,29.8693496
830,Wed Mar 04 18:32:19 +0000 2020," @ KapilMishra_IND This type # Traitors group , later 50 people listening Their targ… https : //t.co/5dZj5Bjnxf",NE IND,"Northeast Industrial, Edmonton, Alberta, Canada",-113.3291468,53.5886136
832,Wed Mar 04 18:32:36 +0000 2020, @ AudreyTruschke Soon hindu rashtra bill tabled parliament . India demoncratic hindu rasht… https : //t.co/2Ud7Al8tOj,Land of martyrs!,"მეტეხის ხიდი, კალა, ძველი თბილისის რაიონი, თბილისი, 0117, Georgia / საქართველო",44.8094358,41.6900604
833,Wed Mar 04 18:32:38 +0000 2020," When group anti-CAA protesters mobilising # NortheastDelhi blocking road Jafrabad Metro stn last Saturday , time , police personnel Eastern range , attending ‘ Hasya Kavi Sammelan ’ New Ashok Nagar . https : //t.co/A2J1lOHFxf https : //t.co/0ck9XFCy72",varanasi,"Varanasi, Sadar, Varanasi, Uttar Pradesh, 221101, India",83.0076292,25.3356491
836,Wed Mar 04 18:32:57 +0000 2020, @ PatrickROGrady @ BBCWorld Actually . It serious clash PRO & amp ; Anti- CAA people.But turned ug… https : //t.co/gN2Lc5QHym,"Greater Noida, India","Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201310, India",77.5137649,28.4670734
839,Wed Mar 04 18:33:30 +0000 2020," RT @ mahendermanral : # DelhiViolence : At least 82 bullet injuries , criminals gave weapons , found @ DelhiPolice . https : //t.co/OJA4RcmtiK",varanasi,"Varanasi, Sadar, Varanasi, Uttar Pradesh, 221101, India",83.0076292,25.3356491
840,Wed Mar 04 18:33:42 +0000 2020, @ ippatel @ drmonika_langeh @ Im_RAPandey U right 👍 What fantastic performance saffron CM during… https : //t.co/1Us1mSrv4f,"Delhi, India","Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
841,Wed Mar 04 18:33:47 +0000 2020," On quality treatment provided victims , report revealed negligent care , denial care , communal remarks health professionals disregard safety patients . # India # DelhiViolance # DelhiGenocide2020 # rss_killingmuslims https : //t.co/GTrpgMMPGh",Sheffield ,"Sheffield, Yorkshire and the Humber, England, United Kingdom",-1.4702278,53.3806626
842,Wed Mar 04 18:33:51 +0000 2020, UN High Commissioner Human Rights statement Intervention Application Indian Supreme court Citizenship Amendment Act ( CAA ) . https : //t.co/SPKpIt3WaT,"Roorkee, India","Roorkee, Haridwar, Uttarakhand, 247667, India",77.8902124,29.8693496
847,Wed Mar 04 18:34:19 +0000 2020, 3 . Clearly media twisted narrative name CAA totally religious anti national anti India definitely pre planned anti Hindu majority ... ! ! ? ? https : //t.co/IzG9MzoOrr,"Bengaluru South, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
851,Wed Mar 04 18:34:29 +0000 2020, RT @ ARanganathan72 : Separating fact fiction NRC debate . # NRCScamExpose https : //t.co/kRIGYIt3Av,India,India,78.6677428,22.3511148
853,Wed Mar 04 18:34:45 +0000 2020," Call details 3 days anti-CAA riots show Hussain spoken Kejriwal , Manish Sisodia n Amanatullah Khan 3 days area lives erupted . Tahir Hussain called @ KhanAmanatullah 56 times , @ msisodia 18 times n @ ArvindKejriwal 9 times https : //t.co/JFBUfFjrpr",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.9791198
856,Wed Mar 04 18:35:08 +0000 2020," @ pokershash @ Akki_ro45 Also ask 's discriminatory CAA . Let 's ... Every time tweets something , … https : //t.co/hLRh3kP22a","Cuttack, India","Cuttack, Cuttack (M.Corp.) P.S, Cuttack, Odisha, 753001, India",85.8792,20.4686
857,Wed Mar 04 18:35:13 +0000 2020, Yes absolutely internal matter justice equal .,Barabanki UP,"Barabanki, Uttar Pradesh, India",81.38609761204991,26.93823105
858,Wed Mar 04 18:35:19 +0000 2020," @ sreenivasan_dr @ apmbjp @ narendramodi @ RanaAyyub Prince returned overseas , n't know country , let visit Shaheen Bagh talk come Italty support anti CAA let us see response crowd .","Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
859,Wed Mar 04 18:35:24 +0000 2020," Rohingya Muslims Alameen Sheikh gang arrested , used ‘ settle ’ illegal immigrants forged documents , anti-CAA funding link suspected https : //t.co/tEfyAXPasn @ ippatel @ nidi_nj",vaikunth,"Vaikunth, Mount Mary Road, Mount Mary, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",72.82252428219358,19.0503568
861,Wed Mar 04 18:35:31 +0000 2020, Alliance Against CAA NRC & amp ; NPR Condemn Illegal Detention Arrest Of # MaulanaTahirMadni # KhalidSaifi # drkafeelkhan Other Protesters . Alliance Demands Immediate Release Dropping All Charges # ReleaseTahirMadni # ReleaseKhalidSaifi # ReleaseDrKafeel # ReleaseAllProtesters https : //t.co/SNrIUdrjDq,"Madhya Pradesh, India","Madhya Pradesh, India",77.5340719,23.8143419
862,Wed Mar 04 18:35:33 +0000 2020," `` We protesting peacefully , please let us . And much trouble , withdraw [ CAA ] , & amp ; go back respective houses . '' protestors # ShaheenBaghs Delhi https : //t.co/O8k3Ga7qxc","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
868,Wed Mar 04 18:35:48 +0000 2020, @ MSharif1990 Still self proclaimed messiahs Dalits @ INCIndia party granting Citizenship persecuted… https : //t.co/z9govScAVu,The Earth,"Earth, Lamb County, Texas, United States of America",-102.4107493,34.2331373
869,Wed Mar 04 18:35:49 +0000 2020," RT @ MuniraHakimji : Inspired Shaheen Bagh , women Chennai lead protests # SheInspiresUs # WomenOfShaheenBagh # ShaheenBaghInspires https : /…",India,India,78.6677428,22.3511148
871,Wed Mar 04 18:36:01 +0000 2020," Let ’ Encrypt discovers CAA bug , must revoke customer certificates https : //t.co/VOzqfDEZcx",Fullerton California,"Fullerton, Orange County, California, United States of America",-117.9294165,33.8708215
874,Wed Mar 04 18:36:09 +0000 2020, RT @ delhichatter : After many fcuks 😂 https : //t.co/dWMlD8fO6u https : //t.co/v5fIY6Rgal,भारत,India,78.6677428,22.3511148
876,Wed Mar 04 18:36:23 +0000 2020," RT @ LadShital : @ TawabGhorzang1 Thanks understanding , help & amp ; support . # CAA # CAA_NRC_NPR # India","MMR, India. ","Manmad Junction, NH752G, Railway Colony, Manmad, Nandgaon, Nashik, Maharashtra, 423104, India",74.4395077,20.2508536
878,Wed Mar 04 18:36:33 +0000 2020, Intervention application filed @ UNHumanRights India Supreme Court requesting review # CAA ensure comp… https : //t.co/P3AKDnmCVS,"Pittsburgh, Pennsylvania","Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America",-79.9900861,40.4416941
879,Wed Mar 04 18:36:48 +0000 2020," @ harishbpuri Election haare Kya hua.. allow modi accomplish mission , keep spreading gloom , ne… https : //t.co/e9ffVRoJUy",Mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
880,Wed Mar 04 18:36:50 +0000 2020," @ NadiaWhittomeMP Quick Question : Who exactly point ? If talking CAA , nee… https : //t.co/XAjYOnmq3j",india pune,"Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428
882,Wed Mar 04 18:36:55 +0000 2020, Such peaceful NRC CAB protest .,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
883,Wed Mar 04 18:36:59 +0000 2020, @ ch627 @ SidrahDP @ sakshijoshii Oh really happened mizoram basis CAA `` ethnic clash chakhma… https : //t.co/2IA3F4kN3B,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
886,Wed Mar 04 18:37:09 +0000 2020," Wow ! ! First claim @ DelhiPolice imaginary secondly , took 3 months come coma , file thi… https : //t.co/vm6ZSeYs2f",Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
887,Wed Mar 04 18:37:19 +0000 2020, @ ndtv @ aajtak @ ABPNews @ BBCWorld Why guys showing type mob brutality police personnels ? ? Med… https : //t.co/qHuOuh2N1a,delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
888,Wed Mar 04 18:37:35 +0000 2020, U right 👍 What fantastic performance saffron CM anti CAA protest . Ppl scared of… https : //t.co/nMeqWWcG5m,"Delhi, India","Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.2219388,28.6517178
889,Wed Mar 04 18:37:37 +0000 2020, @ unni99860 @ co_mmonman @ naukarshah @ ArvindKejriwal I follow traffic rules . Gst form filling N.A . . Horr'… https : //t.co/9XygSjqMKn,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
891,Wed Mar 04 18:37:44 +0000 2020, RT @ RIBACambridge : Tonight ’ CAA meeting held @ nraparchitects unfortunately friends @ MoleArchitects change plans.…, Cambridge,"Cambridge, Cambridgeshire, East of England, England, United Kingdom",0.1235817,52.2034823
893,Wed Mar 04 18:38:08 +0000 2020, My biggest fear one colleagues lose life https : //t.co/JVucQ6KtVK,Horn of Africa,"Somali Peninsula القرن الأفريقي, Qardho - Carmo Highway, Sheerbi, Qardho قرضو, ‎‎ Bariباري, Somalia / الصومال",49.1666667,9.8333333
894,Wed Mar 04 18:38:13 +0000 2020," Yes , 's official ! As autumn , 'll Nordic CAA conference Oslo ( hopefully first many Nordic meetings ) . Mark dates watch space information shortly .",He/Him,"Him, Konshisha, Benue, Nigeria",8.866667,7.016667
895,Wed Mar 04 18:38:17 +0000 2020," # ShaheenBagh And # CAAProtest # TamilNadu Dear Hindus This Is For You Information And Necessary Action : '' Muslim Buyers Have Stopped Buying Knitted Garments From Producers , Mostly Hindus , To Force Them To Join Anti-CAA Protests '' . Source : https : //t.co/Wi1HtR9d3X , Mar 3 , 2020",INDIA/ BHARAT.,India,78.6677428,22.3511148
898,Wed Mar 04 18:38:27 +0000 2020, Police every city town India try disrupt peace & amp ; destroy public & amp ; pr… https : //t.co/beEUpOx2tt,USA,United States,-100.4458825,39.7837304
900,Wed Mar 04 18:38:32 +0000 2020, Harsh Mander speech row : Are activists inciting people name CAA ? https : //t.co/qjMNnvigMd via @ indiatoday,MUMBAI ,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
902,Wed Mar 04 18:38:53 +0000 2020, How managed make 🇮🇳 voter id cards bangladeshi ppl . Politics n't allowed dirty . For winning election allowed put security country danger . All things checked thats NRC necessary . @ PMOIndia # India,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
905,Wed Mar 04 18:39:09 +0000 2020, @ desimojito jihadis killing Police,India,India,78.6677428,22.3511148
906,Wed Mar 04 18:39:13 +0000 2020," RT @ alakhsundaram : . @ OpIndia_in great work , beyond reporting countering false narratives . Kudos @ ajeetbharti team .","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
907,Wed Mar 04 18:39:25 +0000 2020," @ naukarshah Thank activists , individuals , families etc tirelessly working across India save… https : //t.co/fQWRd08U4f","Abu Dhabi, Houston, Hyderabad","Makfil Hyderabad, شارع الظَّاهِر, Al Wahda, Al Dhafrah, أبوظبي, أبو ظبي, 2157, United Arab Emirates",54.3668733,24.4761516
908,Wed Mar 04 18:39:28 +0000 2020," Without remotely intending racially profile Rohingyas praying Myanmar govt accepts rehabilitates forced flee , Indian govt grant citizenship Rohingya refugees India critics CAA demand ? See link https : //t.co/04gyy8mgty",mumbai,"Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711
910,Wed Mar 04 18:39:31 +0000 2020," Its funny CAA even made issue millions illegal BDs r . CAA otoh , fixed time till 2014 . They attack mediocrity n political competitors first n mercilessly never cross threshold .",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793
912,Wed Mar 04 18:39:35 +0000 2020," Delhi Police officer allegedly asked anti-CAA protestors call protest : '' ... lost one , men force seething anger ’ know long able control them. ” https : //t.co/W49So4YOdy","New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793
913,Wed Mar 04 18:39:37 +0000 2020, @ naqvimukhtar We feel travel worldwide specially countries India Indians atta… https : //t.co/mrarzvyj5D,South Africa,South Africa,24.991639,-28.8166236
916,Wed Mar 04 18:39:52 +0000 2020, @ visvak u change ur caste coz u r H r u worried abt caa nrc,"चेन्नई, भारत","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.0801721
917,Wed Mar 04 18:40:09 +0000 2020," @ PatrickROGrady @ BBCWorld Anti CAA protesters threw stones , acid , boiling water , fired many rounds Police person… https : //t.co/Gyd9nY17oU","Greater Noida, India","Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, 201310, India",77.5137649,28.4670734
