Wed Mar 04 00:25:35 +0000 2020," Whether rampant tweets kashmir issue , targeting Modi Triple talaq views Ayodhya along regular tweets support anti CAA continuous efforts making anti CAA riots look like anti Muslim riots anti India , anti Hindu 20/n https : //t.co/rHnNxYiv2R",
Wed Mar 04 00:25:38 +0000 2020, @ TimesNow What human rights people 3 countries oppressed hence need CAA arose ? Probably human.. Only humans planet Muslims always danger ? ! !,
Wed Mar 04 00:25:43 +0000 2020," RT @ DostKhan_Jammu : Dear Hindus , Shia Iran Is Also Against # CAA And Underline And Spread It .",
Wed Mar 04 00:25:47 +0000 2020, So @ murtaza_farooq behalf shias saying Shias DO NOT want inclusion CAA yes ? Thank . Please note @ UnSubtleDesi & amp ; @ amargov take photo & amp ; publish statement official Shia response,
Wed Mar 04 00:25:48 +0000 2020, RT @ AnantKadam_IN : @ DCPEastDelhi Any action shall taken❓👇 https : //t.co/5oY5Co2mn9,India
Wed Mar 04 00:25:50 +0000 2020, RT @ GoofyOlives : Her views CAA . https : //t.co/ZbS0pbWRfB,
Wed Mar 04 00:25:53 +0000 2020, Amazingly ’ lose breath satya Nadela distorted statement ’ CAA . And later nadela made official statement consumed Fevicol . https : //t.co/tp6TVX1q11,
Wed Mar 04 00:25:54 +0000 2020," Interesting . A Polish student ordered leave India . The name Polish student , ` Kamil Siedcynski ' even interesting . This Slavic name . My guess-he kind Turkic-Polish half-blood maybe even Tartar . Muslim likely . https : //t.co/lrJB7Mf4nO",
Wed Mar 04 00:26:04 +0000 2020, RT @ RudraVS : Read blog Surakshamani . I suggested India withdraw UNHRC,"Patna, India"
Wed Mar 04 00:26:05 +0000 2020," If Congress ' SM handles get time misquoting Kejriwal , us Mumbaikars still wondering many protested CAA protested violence Delhi still cases , despite Congress part govt . https : //t.co/G47nDZ8w17",Eastern hemisphere
Wed Mar 04 00:26:08 +0000 2020, RT @ SandeepN9NE : His speech run HC n SC SG,
Wed Mar 04 00:26:14 +0000 2020, @ sagarikaghose @ miks_eu @ UN Let Supreme Court decide CAA unconstitutional . Why preconcei… https : //t.co/wRTwYAT3pN,India
Wed Mar 04 00:26:19 +0000 2020," A law discriminates minorities & amp ; NRC threatens render millions Stateless , put detention centres certainly matter UN High Commissioner Human rights intervene",
Wed Mar 04 00:26:35 +0000 2020, Radicalization levels ! @ ravishndtv @ Nidhi @ Smita_Sharma @ AudreyTruschke @ cjwerleman @ FriedrichPieter @ BBC… https : //t.co/el8EDU03f1,
Wed Mar 04 00:26:36 +0000 2020, RT @ Shudraism : How CAA internal matter designated objective throw millions people OUT India ?,B'Bay
Wed Mar 04 00:26:36 +0000 2020," Anti-CAA Traders Forcing Slowdown Of Domestic Knitwear Market , Complain Manufacturers In This Tamil Nadu City https : //t.co/G5gdwY5LBI via @ swarajyamag",Universe
Wed Mar 04 00:26:37 +0000 2020," @ MinhazMerchant Now I read , unsubstantiated though , UNHRC approached SC CAA . The outsiders… https : //t.co/hviiNpJZrf",
Wed Mar 04 00:26:39 +0000 2020," That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA . https : //t.co/mwvJFUxbmR",India
Wed Mar 04 00:26:44 +0000 2020," @ geonews_english '' The law discriminatory toward Muslim minority country , experts say . '' Which morons… https : //t.co/oZn83raTbI",
Wed Mar 04 00:26:44 +0000 2020," All across India , Modi radicalized Saffron terrorists assaulting , raping lynching Muslims impunity . 200 million Muslims genuine risk ethnically cleansed !",
Wed Mar 04 00:26:49 +0000 2020," RT @ RatanSharda55 : Though I would n't call idiot , hypocrite , side kick Nehru dynasty",भारत  
Wed Mar 04 00:26:52 +0000 2020," As desired several friends , discussion CAA NPR NRC held Kolkata 8march 2:15pm .",Kolkata
Wed Mar 04 00:26:54 +0000 2020," Tomorrow , @ letsencrypt revoking 3 million SSL certificates due CAA bug . Check host SSL certificates : https : //t.co/oE9XBhbVzL # ssl # tls # letsencrypt # security https : //t.co/TbqnVKxpHD","1.3521° N, 103.8198° E"
Wed Mar 04 00:27:01 +0000 2020, To misinformed officials @ USCIRF @ BradSherman @ RepJayapal @ ewarren @ RepRoKhanna @ HouseForeign @ CongressmanRaja… https : //t.co/gpgQJFlktv,
Wed Mar 04 00:27:20 +0000 2020, @ one_by_two @ fayedsouza @ ReallySwara @ Shehla_Rashid @ karunanundy This man SINDHI CAA . This i… https : //t.co/gBc5bMfSWn,
Wed Mar 04 00:27:27 +0000 2020, To misinformed officials @ USCIRF @ BradSherman @ RepJayapal @ ewarren @ RepRoKhanna @ HouseForeign @ CongressmanRaja… https : //t.co/qukSE4Ffkw,
Wed Mar 04 00:27:30 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything y… https : //t.co/IXJJ0Glw9m,Anywhere!
Wed Mar 04 00:27:31 +0000 2020, We ’ getting customer K8s clusters . Suggest check impacts clus… https : //t.co/6HrqqbzYZc,"Berlin, Germany"
Wed Mar 04 00:27:38 +0000 2020, Finally done qualification cards . Over 600 signatures & amp ; 481 hours supervised work shift done . I j… https : //t.co/0NjrREJixR,
Wed Mar 04 00:27:38 +0000 2020, Boys 6 Blue battled hard CAA Elite 8 playoff game fell short 56-45 . This team went undefeated the… https : //t.co/W7MW0L17KP,"St. Paul, Minnesota"
Wed Mar 04 00:27:50 +0000 2020," RT @ PoliticalKida : You wonder CAA important , Amit Shah explains https : //t.co/UvrfLllvUn",Bharat 
Wed Mar 04 00:28:12 +0000 2020," UNHRC files petition SC CAA , India says matter internal https : //t.co/zfjKQNAGLV https : //t.co/ZaKZLwxCHK",
Wed Mar 04 00:28:31 +0000 2020," RT @ QutubuddinSana : UN High Commissioner Human Rights files intervention plea Supreme Court CAA , India protests https : //t.co/Es7…",
Wed Mar 04 00:28:33 +0000 2020," Truth started emerge . Forcing women sit protest & amp ; claim spontaneous , biggest fraud played Islamists .",India
Wed Mar 04 00:28:43 +0000 2020," MEDIA BLACKOUT : Jihadis declared WAR non-Muslims India Mullah boasts Muslim pop . double 30yrs , threatens Hindus Islamic rule India , vows PM Modi dead soon & amp ; CAA supporters burned alive Crowd Terrorists celebrate & amp ; chant `` Allahu Akbar '' https : //t.co/xBP200SiDP",THE ALMIGHTY CREATOR #GODTheFatherSonHolySpirit Created UsByGOD'sINFINITEPower&Words! PeopleWILLBeJudgedByGOD'sHOLY BibleWordsIn&ForEternity
Wed Mar 04 00:28:49 +0000 2020, # Do_not_be_anti-human CAA NRC NPR # CAA_NRC_Protests # DelhiGenocide2020 # DelhiBurns # DelhiViolance # Delhigenocide… https : //t.co/WSGTeHHb7e,
Wed Mar 04 00:28:54 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything need know : https : //t.co/IesM7xO8Nr,"ypsilanti, mi"
Wed Mar 04 00:28:54 +0000 2020, It May Internal Matter n't mean act BJP Government good India 's internal matter # UNHRC # CAA… https : //t.co/lbaM47D1rB,"New Delhi, India"
Wed Mar 04 00:29:02 +0000 2020, If 're using @ letsencrypt check may need renew certificates incident regards CAA handling . Check announcement https : //t.co/s9g6cDkZEX tool linked https : //t.co/Y1jMGmgCOk want sure .,Whadjuk Noongar Country
Wed Mar 04 00:29:08 +0000 2020, @ TimesNow @ INCIndia Modi Govt came existance overwhelming majority CAA enacted passing act in… https : //t.co/BHvt1UGs3Q,"Gulbarga, India"
Wed Mar 04 00:29:13 +0000 2020," Three days anti-CAA riots , terrorist Tahir Hussain spoken : * Amanatullah Khan : 56 times * Manish Sisodia : 18 times * Arvind Kejriwal : 9 times And know Tahir & amp ; gang Hindus ! The call details prove riots planned Aam Aadmi Party",
Wed Mar 04 00:29:20 +0000 2020, To misinformed officials @ USCIRF @ BradSherman @ RepJayapal @ ewarren @ RepRoKhanna @ HouseForeign @ CongressmanRaja… https : //t.co/ezqKxjYRTE,
Wed Mar 04 00:29:25 +0000 2020, UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/s9p11No4dx,
Wed Mar 04 00:29:28 +0000 2020," @ ShashiTharoor @ UN 1 U n yr ilk hv started horrible narrative CAA discriminatory law excluding Muslims , … https : //t.co/WQEYk4KqaH",
Wed Mar 04 00:29:32 +0000 2020, RT @ PoliticalKida : Just remind reality & amp ; knowledge Anti CAA NRC Protesters 😂✌️ https : //t.co/g1kUYLat4x,Bharat 
Wed Mar 04 00:29:35 +0000 2020, To misinformed officials @ USCIRF @ BradSherman @ RepJayapal @ ewarren @ RepRoKhanna @ HouseForeign @ CongressmanRaja… https : //t.co/DsEEZEvXns,
Wed Mar 04 00:29:39 +0000 2020," @ utkarsh_aanand explain HOW THE LAWS FOR TAKING CITIZENSHIP FOR MUSLIMS FROM THESE 3 COUNTRIES HAVE CHANGED AFTER CAA ... HOW IT DIFFER FROM HINDUS , SIKHS , XTIANS FROM ANY ANOTHER COUNTRY FROM ALL OVER THE WORLD .",India
Wed Mar 04 00:29:41 +0000 2020, @ NazarThaha @ DrShyamKK Perfect . That 's bring NPR NRC . They 'll ask qns like father is… https : //t.co/nWZyA3mP5B,
Wed Mar 04 00:29:41 +0000 2020, @ Javedakhtarjadu This done peaceful ! And support ideology !,
Wed Mar 04 00:29:48 +0000 2020, Glad see interventions outside India . Wish governments around world intervened early 1940s… https : //t.co/IOU3aMAKGU,"Washington, DC"
Wed Mar 04 00:29:52 +0000 2020," CAA le adhaar par Ex President , Fakkruddin Ali Ahmed 's family members became non-citizens . Kargil veteran - non-cit… https : //t.co/lbL2y2TbiG",
Wed Mar 04 00:30:05 +0000 2020," BREAKING : 3rd March , 2020 . UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA . @ UN @ UNHumanRights @ UN_Women @ UNinIndia @ unwomenindia CC : @ NrcProtest @ ThePeopleOfIN @ UAH_India @ karwanemohabbat @ ICLU_Ind @ SaketGokhale https : //t.co/3tqlLtTfjT","Noida, India"
Wed Mar 04 00:30:07 +0000 2020," `` In # India , Citizenship Amendment Act adopted last December great concern . Indians huge numbers , communities , expressed opposition Act support country 's long tradition secularism , '' -- @ UNHumanRights Chief # HRC43 # CAA https : //t.co/7JKqgaNAMf",Bhiwandi
Wed Mar 04 00:30:13 +0000 2020," India , land Gandhi & amp ; Nehru , never line round shameful international opprobrium . Unprecedented : United Nations ⁦ @ UN⁩ High Commissioner Human Rights files intervention plea Supreme Court # CAA_NRC_Protests https : //t.co/wcWy7qFU0J",
Wed Mar 04 00:30:14 +0000 2020," Another US City standing Fascism . Albany , New York passes resolution CAA . @ Troll_Ziddii @ BhavikaKapoor5 @ ReallySwara @ anuragkashyap72 @ _YogendraYadav # WorldAgainstCAA_NRC_NPR # CAA_NRCProtests https : //t.co/2IBagc0Oyy",",U.P. Delhi Indi"
Wed Mar 04 00:30:17 +0000 2020, Finally done qualification cards . Over 600 signatures & amp ; 481 hours supervised work shift done . I finish 6 months simulator training pass 2 wk exam NRC I 'll charge reactor living . # NuclearEnergy,"Minnesota, USA"
Wed Mar 04 00:30:20 +0000 2020, This tje bring crowd Anti CAA protests . @ real_hindu1 @ Real_Bannaji @ real__vivek @ RealNetan @ Real_Vish5 @ MimrotReena @ GT33721487 @ AmbalalKumawa11 @ anusehgal @ RYAeTUieX2BLyQW @ ImSunil_1 @ ThomasA69378668 @ DrAMSingh1 @ KajalSinghChau4 https : //t.co/jzXPiE23Be,
Wed Mar 04 00:30:25 +0000 2020," CAA lacks objectivity , sync international covenants : UNHRC SC # thelatestnews https : //t.co/JyJN8DJffY https : //t.co/f33ryADS6d",
Wed Mar 04 00:30:33 +0000 2020, This Muslims feel US . 😠👇,swamp_drainer/gab.ai
Wed Mar 04 00:30:38 +0000 2020, Trump refuses condemn India ’ law ( CAA ) fast tracks citizenship victims Muslim persecution three Islamic Nations Leftists & amp ; Fake News Media SMEAR Modi 'Islamophobic ' Jihadists threaten overthrow India & amp ; slaughter Hindus https : //t.co/MMBvxhXCdV https : //t.co/cAb29Ss73e,THE ALMIGHTY CREATOR #GODTheFatherSonHolySpirit Created UsByGOD'sINFINITEPower&Words! PeopleWILLBeJudgedByGOD'sHOLY BibleWordsIn&ForEternity
Wed Mar 04 00:30:42 +0000 2020, @ HinduAmericans @ UNHumanRights @ UNHumanRights say # CAA equivalent Lautenberg amendment US ? Or # uiyghur concentration camps ?,
Wed Mar 04 00:30:43 +0000 2020, @ MitaliLive @ ShashiTharoor It 's journey India 's policy assertiveness . Id highly recommend u read Bh… https : //t.co/rYR6LMeUaF,Singapore 
Wed Mar 04 00:30:49 +0000 2020, UNHRC approaches India ’ Supreme Court CAA : Indian MEA instead reassuring building confidence Indian minorities need worry says ’ internal matter . Haan BC Hitler ka 6 million Jews maarna bhi uska internal matter hi tha .,Kobayashi's Place.
Wed Mar 04 00:30:49 +0000 2020, RT @ Scott_Helme : Let 's Encrypt identified bug CAA checking disabled issuance 2h 12m whilst patched : https : //t.co/o2…,
Wed Mar 04 00:31:18 +0000 2020," This @ RanaAyyub . I decided keep display name day tribute , undeterred , fearless fight fascism . Accept homage . https : //t.co/MSPohWvjTh https : //t.co/0AfTEr6c3T",
Wed Mar 04 00:31:19 +0000 2020," @ rsprasad Hon.Minister , Read somewhere , unsubstantiated yet , UNHRC approached SC CAA . The SC , i… https : //t.co/2AKGgUoQIJ",
Wed Mar 04 00:31:20 +0000 2020," INDIA Under Attack ! In show force , Burqa clad female jihadis lined streets Mumbai `` protest ' Citizenship Amendment Act ( CAA ) Jihadists Leftists furious CAA fast tracks persecuted religious minorities citizenship three Islamic nations . https : //t.co/UooYMDkr1R",THE ALMIGHTY CREATOR #GODTheFatherSonHolySpirit Created UsByGOD'sINFINITEPower&Words! PeopleWILLBeJudgedByGOD'sHOLY BibleWordsIn&ForEternity
Wed Mar 04 00:31:25 +0000 2020, Countries troubled CAA law India declare country secular state arrange 50 % … https : //t.co/czjoGMaIgG,"Ramnagar, Bihar,India "
Wed Mar 04 00:31:34 +0000 2020, @ _sabanaqvi So rally Against CAA okay rally For CAA ’ allowed ... . ? ! Do even know democracy functions delusional world Sharia State ?,Bangalore
Wed Mar 04 00:31:42 +0000 2020, RT @ eric_weinberger : Comey 's goddam primary vote makes news Holland . https : //t.co/elmrEl5dxE,"Cambridge, Mass."
Wed Mar 04 00:31:42 +0000 2020, RT @ Aakar__Patel : CAA internal matter India Lok Sabha allowed discuss .,"Chennai, India"
Wed Mar 04 00:31:57 +0000 2020, This NRC important,"California, USA"
Wed Mar 04 00:32:14 +0000 2020, What joke ! ! ! In Baluchistan Pak Army known carried carnages . Bt hey Balochi lives ’ matter bcoz ’ grab eyeballs . UN High commissioner Human Rights ( UNHCR ) lost ’ credibility ex-chief ws spotted taking selfies ISI offcrs frm Pak . https : //t.co/eht5x6aOCO,Bharat
Wed Mar 04 00:32:21 +0000 2020, FUCK YEAH ! HELLA PROUD OF YOU BABE ! ! ! # NukeLife # GetThatLicense # SmartAndSexy 😍😍😍,"Minnesota, USA"
Wed Mar 04 00:32:25 +0000 2020," These do-gooders dont patience read one page CAA , read , dont intelligen… https : //t.co/pcQC6d7Xmo","Vadodara, Gujarat, India"
Wed Mar 04 00:32:30 +0000 2020, India : Women wearing burqas distribute weapons rioters Fake News reports terrorists rioting Modi 's CAA gives citizenship non-muslims persecuted In several ISLAMIC nations . The REAL goal rioters turn India Islamic Country ! https : //t.co/uhPuZZ3pwb,THE ALMIGHTY CREATOR #GODTheFatherSonHolySpirit Created UsByGOD'sINFINITEPower&Words! PeopleWILLBeJudgedByGOD'sHOLY BibleWordsIn&ForEternity
Wed Mar 04 00:32:30 +0000 2020, Jitendra Pandey ( @ jpandey49 ) Tweeted : Countries troubled CAA law India declare country… https : //t.co/UoVZiq6gXx,"Ramnagar, Bihar,India "
Wed Mar 04 00:32:32 +0000 2020, @ pbhushan1 Absurd ! UN human high commissioner either utterly ignorant motivated gentleman ! What understand CAA ? What business meddle internal matters !,India
Wed Mar 04 00:32:35 +0000 2020, Pour gasoline India ... spare issue.. spare inch & amp ; foreign bodies come light fire ... Thakelis like @ SagarikaGhose pretend hand creating abuse & amp ; fire first place.. THIS IS SOMETHING YOU DESPERATELY WANT.. https : //t.co/NjDko5AJpF,India
Wed Mar 04 00:32:41 +0000 2020," RT @ SwarajyaMag : Those blaming CAA riots giving incomplete , hence , false information . https : //t.co/fhzoB9iOcA",Bharat 
Wed Mar 04 00:32:54 +0000 2020, Please see preface book published 1867 Kashmiris wronged Please help correct wrong . March 9 mark 174 years since British forced 7 year old sign treaty sold Kashmir slavery @ nazir_lord @ tonyashai # KashmirHistoryMonth https : //t.co/sztif5VFvF,Valhalla
