Created At,Text,Location
Sat Mar 07 20:19:27 +0000 2020," F**k business continues apace ! In today 's bout Brexit madness , Government said yank us EASA , EU 's aviation safety regime . UK aerospace go alone , relying CAA hopefully bilateral treaties everyone . https : //t.co/38BgvEAr1C",
Sat Mar 07 20:19:39 +0000 2020, UK leave EU aviation safety regulator # News # Business # Brexit # CAA # IAG # GrantShapps # UK… https : //t.co/qqtZj1LSpy,NY
Sat Mar 07 20:19:47 +0000 2020," Hum ne dekhe saare mausam hum saath rahe hum Delhi hai . The Zanana Ensemble Hauz Rani anti CAA protest . Many asked still performing , still exist . Of course . Not performing option . # ZananaKaZamana https : //t.co/HTRPBsTRYT",
Sat Mar 07 20:19:53 +0000 2020, How many neighbouring countries opposing CAA immaterial us . We never go back give chance… https : //t.co/0aNkIGwpl5,"Pollachi, India"
Sat Mar 07 20:20:19 +0000 2020," Lautenberg-Specter act discriminates religious groups Jews Christians , Here side side comparison India ’ CAA . Why @ RepJayapal @ BernieSanders @ HouseDemsNUSA @ SenateDems keep ratifying discriminatory law every year ? @ HinduAmerican https : //t.co/uBLyWds3Hy","Islamabad, Bharath"
Sat Mar 07 20:20:25 +0000 2020, @ avillegas205 @ SBondyNYDN @ JCMacriNBA Ohh ’ CAA client ! It ’ official ’ coming Knicks,Jersey
Sat Mar 07 20:20:33 +0000 2020, Harish Salve 's arguments expose fault lines 'unconstitutionality ' CAA ; narrative Act built ... - First… https : //t.co/2qmIyn50pw,India
Sat Mar 07 20:20:48 +0000 2020, Tahir Hussain Links Anti CAA Protests REVEALED - The Mastermind Delhi Riоts used send 50-60 persons daily # ShaheenBagh protest site several vehicles : Taxi drivers reveal Hussain ’ link anti-CAA protests # TahirHussain https : //t.co/zL5CbV9SOU,"Gujarat, India"
Sat Mar 07 20:20:48 +0000 2020," Kapil Gujjar , The # Shaheenbagh Shooter Was granted Bail By # DelhiHC And Dr. # kafeelkhan , The Man Who Saved Lives… https : //t.co/vbpgDcjfd4","New Delhi, India"
Sat Mar 07 20:20:56 +0000 2020, RT @ KrishnavirSing7 : @ Zalmay_Afg Without CAA difficult realise cooking around us . At least n't delusion .,Bas Pada Rehta Hun Idhar Udhar
Sat Mar 07 20:21:03 +0000 2020, @ SkyNews @ Article1066 The CAA successfully regulated U.K. aviation sector pre EASA . The U.K. standards wid… https : //t.co/eD3CNvScxe,⬇️ Way down south ⬇️
Sat Mar 07 20:21:08 +0000 2020," Two Muslim-majority nations India ’ west , two east complaining CAA Delhi riots ... Turkey , Iran , Malaysia & amp ; Indonesia : different method , motivation & amp ; objective ... # CutTheClutter Episode 408 https : //t.co/hhydGjA3Vy","San Francisco, CA"
Sat Mar 07 20:21:15 +0000 2020, What Muslims concern . What I . I support gandhian sickular Modi cost . He perform perish . I tolerate Yogiji even fails . At least tries . Certainly Modi . Would happy quits .,"blue lagoon, Timbuktu."
Sat Mar 07 20:21:24 +0000 2020, @ SkyNews @ Article1066 The CAA successfully regulated U.K. aviation sector pre EASA . The U.K. standards widely accepted highest standards EASA member . Standards drop .,South East
Sat Mar 07 20:21:30 +0000 2020, RT @ DivyaSoti : # Yogiroxx : Anti CAA protestors occupying public park asked undertake ₹500000 bonds guaranteeing peace . https : //t.co/mvI…,Bharat 
Sat Mar 07 20:21:39 +0000 2020, @ neelgagantale @ ChiragOjha @ LicypriyaK @ Pooja_Chaudhuri @ narendramodi Death 53 people brutal way a… https : //t.co/elMloZJH6w,
Sat Mar 07 20:21:46 +0000 2020, Modi God . Its God leads India .,"blue lagoon, Timbuktu."
Sat Mar 07 20:21:48 +0000 2020, @ SkyNews @ Article1066 The CAA successfully regulated U.K. aviation sector pre EASA . The U.K. standards wid… https : //t.co/big4LWBZgM,⬇️ Way down south ⬇️
Sat Mar 07 20:21:49 +0000 2020, This video reach everyone NRC Poland living example allowing illegal migrants enter country important internal security country https : //t.co/hvJW7PXujb,Stamford Bridge
Sat Mar 07 20:22:00 +0000 2020," Look ... . ! If ... ... PM @ narendramodi ji , wants save minorities Bangladesh Islamic count… https : //t.co/aosBbbmVMw",INDIA
Sat Mar 07 20:22:16 +0000 2020," . @ CarolineGruyter @ nrc today : `` Because electoral fear extreme right , Netherlands , benefits incredibly EU , suddenly full politicians pretending 's case . ''",
Sat Mar 07 20:22:24 +0000 2020, RT @ timesofindia : Show country says everybody welcome : @ DrSJaishankar CAA https : //t.co/blUZlBh5b6 https : //t.co/fCq7J10rRY,
Sat Mar 07 20:22:28 +0000 2020, @ TheKnicksWall @ JonTheEmpire I like CAA ties I ’ want picking guys better options . Lik… https : //t.co/aSE9vnzhe2,
Sat Mar 07 20:22:31 +0000 2020," I Spoke CAA , NRC NPR today vidhanbhavan . Requested CM implement Maharashtra preserve secularism Maharashtra India . I also spoke women ’ safety , jobs youth , women youth empowerment , sports education . https : //t.co/ad8Yduuq41",
Sat Mar 07 20:22:45 +0000 2020," Not Kenny Atkinson Long Island kid started coaching career Knicks ... But , maybe importantly , 's CAA client .",
Sat Mar 07 20:22:52 +0000 2020, Why @ nytimes @ washingtonpost @ BBCWorld @ BBC writing ! Have fallen victim guiles Jihadi Khan ? https : //t.co/ofEPAuh7Fo,"Gujarat, India"
Sat Mar 07 20:22:54 +0000 2020, @ tavleen_singh Who hell told NRC ? Do draft ? If n't peddle fake news .,Bangalore
Sat Mar 07 20:23:03 +0000 2020, And goes . Are people getting ? Are realising level stupidity required ? … https : //t.co/PacBrMk5pc,Blighty
Sat Mar 07 20:23:05 +0000 2020, Kenny Atkinson CAA client . Just saying .,
Sat Mar 07 20:23:19 +0000 2020, RT @ SBondyNYDN : Kenny Atkinson CAA client . Just saying .,"New York, USA"
Sat Mar 07 20:23:35 +0000 2020," Anti-Modi protests Bangaldesh & amp ; Afghanistan killings Muslims Delhi controversial # CAA This , days ahead PM 's visit Dhaka # GoBackModi huge trend . Protesters want Hasina disinvite Indian leader . Thread👇 https : //t.co/viGjoNXgFm","Islamabad, Pakistan"
Sat Mar 07 20:23:41 +0000 2020," Kapil Gujjar , The # Shaheenbagh Shooter Was granted Bail By # DelhiHC And Dr. # kafeelkhan , The Man Who Saved Lives many infants , still Harassed jail Only For # Protesting , # CAA , This # NewIndia protesting biggest crime shooting https : //t.co/Nh6AXblw97",Hyderabad
Sat Mar 07 20:23:57 +0000 2020," 🖕 , 🖕 , 🖕 , 🖕 , 🖕 - From Hindustan KY jelly . Lube always helps . Uk breaking , EU irrelevant , UN eunuch , USA… https : //t.co/dW2UeMnkiF",INDIA
Sat Mar 07 20:24:02 +0000 2020, CAA Protests : SC Stays Karnataka HC Order Granting Bail To 22 Persons Arrested For Alleged Violence . Karnataka HC made prima facie observation violence started police . https : //t.co/QMXXp7L1qD,
Sat Mar 07 20:24:04 +0000 2020, Video emerges showing muslim women detailing sirens installed anti-CAA protest sites quickly mobilise mob Police . https : //t.co/fB025k5NIV,Bharat 
Sat Mar 07 20:24:07 +0000 2020," Have ever seen government like , like petulant 5-year old , puts names , addresses phone numbers private citizens public , compromising safety , dared exercise fundamental right protest ? https : //t.co/vCZuv6ChqV",
Sat Mar 07 20:24:12 +0000 2020, hv gratitude.. moslems r always ungrateful bunch anyways,"Irving, Texas"
Sat Mar 07 20:24:30 +0000 2020," @ UNHumanRights # India would concerned @ UNHumanRights ignorant , n't hypocritical irrel… https : //t.co/A0YuGi2zzh",The outdoors
Sat Mar 07 20:24:32 +0000 2020," Dibrugarh District ’ General Secretary KMSS Sashi Sansua , arrested anti-CAA protest , court ’ direction admitted Hospital . Meanwhile , ’ handcuffed even hospital bed . Is justified ? # AntiCAAProtests @ AmitShah https : //t.co/LGNa7mmWBv",New Delhi
Sat Mar 07 20:24:33 +0000 2020, RT @ LogicalHindu_ : What terrific reporting @ indiatvnews . Hats .,Bharat 
Sat Mar 07 20:24:34 +0000 2020, Both CAA 's North Carolina teams playing tonight 's first-round games . UNCW face Drexel 4 p.m.… https : //t.co/8ZZ3AnnE91,"Durham, NC"
Sat Mar 07 20:24:42 +0000 2020, CAA ... hum hum hum,
Sat Mar 07 20:24:43 +0000 2020," Linking # NRC # NPR # CAA , raising doubts creating tension good country . # IndiaSupportsCAA https : //t.co/cY4rgT70SU","New Delhi, India"
Sat Mar 07 20:24:59 +0000 2020, Today # ShaheenBagh Shooter Kapil Gujjar got bail Court . Meanwhile # drkafeelkhan saved many dying children… https : //t.co/OqaHt9IMC8,
Sat Mar 07 20:25:10 +0000 2020, https : //t.co/ckWfQXW9zM US body seeks Pakistani expert ’ testimony India ’ CAA “ The new citizenship law aimed… https : //t.co/qlFu42kNIq,"MOGA, PUNJAB, INDIA."
Sat Mar 07 20:25:12 +0000 2020," @ Javedakhtarjadu @ YKSHEETAL First provide us proof u exactly , , history ur forefathers , , , made u… https : //t.co/kGDipzd7Lj",
Sat Mar 07 20:25:16 +0000 2020," `` So , powers revert CAA , probably one world 's leading regulators expertise wi… https : //t.co/QC2z7gGaCq",Own views. Europe.
Sat Mar 07 20:25:23 +0000 2020, @ TessWildflower @ hipicdin @ AmyMek @ washingtonpost @ nytimes Who says I civilised India ? Please buy… https : //t.co/zxYPN7J1TH,"New Delhi, India"
Sat Mar 07 20:25:25 +0000 2020," These pics waged war nation . They killed police personnel ’ , Pelted stones innocent people , Fired gun shots streets . They terrorists & amp ; deserve named & amp ; shamed streets . No country tolerates nonsense .",
Sat Mar 07 20:25:43 +0000 2020," Let us celebrate # HoliForHumanity , # HoliForUnity send love joyful new citizens country . https : //t.co/hzGKLU2R3X",vasudha
Sat Mar 07 20:25:54 +0000 2020, Anti-CAA narrative exercise duplicity & amp ; distortion : Beneath lies political project plays Musl… https : //t.co/fZc7ak3S9L,India
Sat Mar 07 20:26:01 +0000 2020, Shaheen Bagh Shopkeepers Meet Senior Delhi Cops Over Anti-CAA Protests https : //t.co/T8Twb8xSUR,
Sat Mar 07 20:26:14 +0000 2020, @ TelanganaCMO right.NPR-NRC designed leave us da mercy babu ’ discretion.NPR must stayed da st… https : //t.co/gMD84QFbaX,
Sat Mar 07 20:26:20 +0000 2020," We 🇵🇰 want peace world , warmonger Nazi ideology based modi 's regime 🇮🇳 severe threat peace world . # DelhiRiots @ BBCNews @ washingtonpost @ cnni @ ANI @ ImranKhanPTI @ PDChina @ OIC_OCI @ UN https : //t.co/NVH6vyWlK6",ھم نے گلشن کے تحفظ کی قسم کھائي ھے۔۔۔۔۔۔       ھم متحرک رھيں گے وطن تيرے لۓ
Sat Mar 07 20:26:21 +0000 2020," No words # CAA extended , let minorities like # MehakKumari # HumaYounus suffering religious status enter India let get converted young age , maybe birth , least suffer like @ UNHumanRights https : //t.co/mskH9CWKdx",
Sat Mar 07 20:26:26 +0000 2020, @ IsroMars @ ashish_ramp @ Nidhi @ htTweets Then 's story ? Then BJP alliance bihar government passed resolu… https : //t.co/IQw37V5ZlR,"Chennai, India"
Sat Mar 07 20:26:30 +0000 2020, @ republic Section media supports Violence CAA Supporters . This condemnable,
Sat Mar 07 20:26:31 +0000 2020, Anti-CAA narrative exercise duplicity & amp ; distortion : Beneath lies political project plays Muslims ’ fear . My piece . https : //t.co/AZFdldprSm,Bangalore - Chennai - Trichur 
Sat Mar 07 20:26:32 +0000 2020, @ telluriche jump caa,23 she/her
Sat Mar 07 20:26:41 +0000 2020, @ City_Livery_SM @ MarkFromhold new CAA blue stationary union flags corner,"North West, England"
Sat Mar 07 20:26:48 +0000 2020," India n't need detention camps openly punishing killing Muslims streets houses . UP CM putting hoardings public places officially called violence . In UP law , court , judge & amp ; justice . https : //t.co/AP6yFXSQ5i",
Sat Mar 07 20:26:51 +0000 2020," I ’ birth certificate , says KCR . Should I die , birth certificate ? @ TelanganaCMO says # NPR Assembly today https : //t.co/fih63mOZAl",
Sat Mar 07 20:26:53 +0000 2020," Kapil Gujjar , The # Shaheenbagh Shooter Was granted Bail By # DelhiHC And Dr. # kafeelkhan , The Man Who Saved Lives… https : //t.co/Hn23XXHoUI","Aligarh, India"
Sat Mar 07 20:27:17 +0000 2020, And state n't pay oxygen cylinders children 's hospital .,
Sat Mar 07 20:27:20 +0000 2020, RT @ FinancialXpress : EAM Jaishankar hits criticising India CAA https : //t.co/wbNxtGv3Ri,
Sat Mar 07 20:27:22 +0000 2020," @ Nadiassay @ DarshuBhatia @ _sabanaqvi They protesters rioters , goons North East delhi . # AnitiHinduRiots2020 Delhi also started protest # CAA later ended burning houses , killing people brutally , throwing dead bodies drains name protest",
Sat Mar 07 20:27:35 +0000 2020, Norwegian Refugee Council ( NRC ) Job Recruitment opening Nigeria https : //t.co/3jqYIMEl1q,Nigeria
Sat Mar 07 20:27:44 +0000 2020," Three Hindu/Sikh girls picked every single day . But @ suhasinih , ’ reason enough # CAA . The real heartburn happening CAA exposed Jehad subcontinent . https : //t.co/ExwVfLzVuA",In Exile
Sat Mar 07 20:27:51 +0000 2020, When Modiji Amit shah ca n't decide NRC aayega ya nahi @ Flipkart believe flipkart seller cert… https : //t.co/sh1zrLnpGv,"Navi Mumbai, India"
Sat Mar 07 20:28:00 +0000 2020, @ cjwerleman @ UNHumanRights @ hrw @ amnesty @ UN_HRC @ State_SC @ eu_eeas @ ASEAN @ OICatUN @ AfricanUnionUN We must condemn… https : //t.co/ZODmNA2u0L,PEW - MED - BNE
Sat Mar 07 20:28:01 +0000 2020, @ _Ratzz @ Pulsedoctor1 @ saliltripathi The ones CAA trying give citizenship mean ?,
Sat Mar 07 20:28:01 +0000 2020, Are sure n't Dearborn MI ?,"🌴 Florida, USA 🌴"
Sat Mar 07 20:28:14 +0000 2020, @ poonam_mahajan Are disconnected ground reality Poonam know lady vile anti-CAA voice ? Or important get approval woke women part civilizational fight BJP leadership fighting ? https : //t.co/Zvc516gcU6,New Delhi
Sat Mar 07 20:28:27 +0000 2020, New post ( Norwegian Refugee Council ( NRC ) Job Recruitment opening Nigeria ) published JOBERPLANET -… https : //t.co/9W7QKbLBfs,Nigeria
Sat Mar 07 20:28:29 +0000 2020, @ TheAngryLord I relate one driver . Even though 10th pass clear understanding… https : //t.co/k2Lt2TvwEP,Panoramic
Sat Mar 07 20:28:32 +0000 2020," We 🇵🇰 want peace world , warmonger Nazi ideology based modi 's regime 🇮🇳 severe threat peace world . # DelhiRiots @ BBCNews @ washingtonpost @ cnni @ ANI @ ImranKhanPTI @ PDChina @ OIC_OCI @ UN","Lahore, Pakistan"
Sat Mar 07 20:28:37 +0000 2020, Oh yes . And know ’ ? TYRONN JAMAR LUE,CT
Sat Mar 07 20:28:37 +0000 2020, 2000+- Gujrat Riots 100+ - Demonetization 19 soldiers- uri attack 44 soldiers- Pulwama 100+ - In CAA protest from… https : //t.co/O3vF98gMyh,
Sat Mar 07 20:28:41 +0000 2020, RT @ brecca_mcneil : Are sure n't Dearborn MI ?,
Sat Mar 07 20:28:48 +0000 2020," No country says everyone welcome , says Jaishankar CAA | India News – Times India https : //t.co/K0fiiDMWvY",
Sat Mar 07 20:28:53 +0000 2020, Actor Yashpal Sharma came heavily # BJP leader # KapilMishra & amp ; leaders gave provocative remarks right # Delhiriots called # violence glimpse # Gujaratriots2002 . He also criticised # CAA saying induced fear & amp ; increase paperwork https : //t.co/xtilgu8uVT,
Sat Mar 07 20:29:04 +0000 2020, The Allahabad High Court takes suo moto cognizance decision putting hoardings names addresses of… https : //t.co/cBSbQKy5Dt,New Delhi
Sat Mar 07 20:29:10 +0000 2020, Join fellow Cougar fans Sunday 11:30 am-1:30 pm The Big Stick DC prior CofC vs Delaware game at… https : //t.co/ihp2BThDml,"Charleston, SC"
Sat Mar 07 20:29:18 +0000 2020, BIG NEWS : @ Exelon ’ Peach Bottom becomes second nuclear plant receive subsequent license @ NRCgov extending operation 80 years !,
Sat Mar 07 20:29:20 +0000 2020, @ RituRathaur @ UKParliament Hinduphobia anti CAA . Grow . You first expose grooming gang bring Pakistani m… https : //t.co/uVUUeRL97h,
Sat Mar 07 20:29:22 +0000 2020," SC : stays bail people incited violence , criminal record , HC called investigation mala fide Also SC : n't conducive register FIRs members BJP openly asking people shot street https : //t.co/LXJTVWeB6s","New Delhi, India"
Sat Mar 07 20:29:28 +0000 2020, @ Ryder72145623 @ cjwerleman They use NRC requires documentation many Indians provide i.e certificates f… https : //t.co/95eHiKM3Ig,Earth 
Sat Mar 07 20:29:29 +0000 2020, @ anjla_m Pl watch,"New Delhi, India"
Sat Mar 07 20:29:30 +0000 2020," A lynch , rapist murdrer mob consists islamofascist terrorists prepared dissenters , protesting jihad name # CAA_NRC_Protests Lucknow . Yogi ji published Hoardings come Lucknow names addresses alleged anti-CAA terrorists .",भारत
Sat Mar 07 20:29:31 +0000 2020, Yogi criminal monk sense responsibility CM . How dare yogi @ myogiadityanath put personality detail citizens ? @ nlagainstcaa @ NLiberalindians @ NoCAA_Finland @ RoiCaanrc @ AnticaaD @ ResistCAA @ IndiaSolNW @ Mel_solidarity @ SASIinNYC @ globalSolNW,
Sat Mar 07 20:29:41 +0000 2020," If seeds hold , would 2 vs. 3 semifinal CAA tournament . Drexel tiebreaker JMU ( by… https : //t.co/HnWfrGKWgy","Newport News and Norfolk, VA"
Sat Mar 07 20:29:59 +0000 2020, RT @ AvinashkadbeINC : My Dear B & amp ; D 👇👇 https : //t.co/ggEP5qltYw,"Madhya Pradesh, India"
Sat Mar 07 20:29:58 +0000 2020, @ sayedzbukhari @ ImranKhanPTI @ UNHumanRights @ hrw @ amnesty @ UN_HRC @ State_SC @ eu_eeas @ ASEAN @ OICatUN… https : //t.co/h0CPDSivAN,PEW - MED - BNE
