Created At,Text,Location
Tue Mar 10 02:06:31 +0000 2020," @ CarvakaSun @ pbmehta @ IndianExpress If people VS people , BJP implementing NRC state i… https : //t.co/vMzWOPZ2vc","Los Angeles, CA"
Tue Mar 10 02:06:44 +0000 2020, Stone pelters ’ named shamed u name shame @ KapilMishra_IND political agenda # AllahabadHighCourt # DelhiRiots2020 https : //t.co/R0BJUWNjul,India
Tue Mar 10 02:06:46 +0000 2020, Problems match Shawnee Mission competitors . Teams placed first regional mathletics competition gathered CAA districtwide Elementary Mathletics Finals March 4. https : //t.co/9RJGhphyav https : //t.co/ynHBr0Ow56,Kansas City
Tue Mar 10 02:06:47 +0000 2020, @ HemantSorenJMM Dear Sir many Anti CAA Anti NPR banners different parts Ranchi . I think w… https : //t.co/viuKZWOZts,"Gurgaon, Ranchi"
Tue Mar 10 02:06:48 +0000 2020," RT @ enewsroomindia : Newsletter # NorthEast : Curfew withdrawn # Shillong , tension lingers https : //t.co/zeRq2ZKLEW # CAA # Meghalaya",
Tue Mar 10 02:06:58 +0000 2020," Always fun watch CAA Tourney w/ smile ’ blessed able compete 3 10 conference schools past 5 years ( Elon , Delaware , & amp ; Towson ) & amp ; 4th William & amp ; Mary ( 12/2011 ) . # INFE # Moments & amp ; Memories","Pennsylvania, USA"
Tue Mar 10 02:07:04 +0000 2020, Good move !,"Princeton, NJ"
Tue Mar 10 02:07:14 +0000 2020," @ arifaajakia And indian liberal gang , feminists opposition r opposing CAA","Illinois, USA"
Tue Mar 10 02:07:17 +0000 2020, More 40 hindus burnt alive muslim terrorists 10 temples vandalised across count… https : //t.co/ynoODNBkfz,"New delhi, India "
Tue Mar 10 02:07:44 +0000 2020," When SC stays bail orders , weeks incarceration people , nothing speculate would happen appeal . I wo n't surprised Allahabad HC judges transferred Manipur & amp ; Tripura , 'routine transfer ' .",
Tue Mar 10 02:07:45 +0000 2020," # NewDelhi : Foreign minister S jaishankar strongly rebutted UN high commissioner human rights Michelle bachelet 's criticism Indian decision j & amp ; k & amp ; CAA . Jaishankar hits back UN rights panel , says ’ blind Pakistan terror https : //t.co/K4m5Ubk5Uu via @ timesofindia","England, United  kingdom "
Tue Mar 10 02:07:47 +0000 2020," Within 3 days Uttar Pradesh administration taking highly unusual action putting banners 'naming shaming ' persons accused violence anti-CAA protests , Allahabad High Court swung swift action , case taken suo moto . https : //t.co/WwT3kAcpTX",India
Tue Mar 10 02:08:09 +0000 2020, https : //t.co/rAOHB6Ogmv thank,India
Tue Mar 10 02:08:11 +0000 2020," # UrbanNaxals # Jihadis & amp ; Pakis r united harm India.If country saved , b crushed.If strict action taken traitors immediately late & amp ; body save country . So plz awake & amp ; unite traitors .",India
Tue Mar 10 02:08:13 +0000 2020," @ GirishNaught @ kachraseth1995 @ deepsealioness You remember Chetan Bhagat talking financial burden NRC etc ? Trust guys wake money stake , even still Nazi af heart .",
Tue Mar 10 02:08:18 +0000 2020, @ OpIndia_com CAA supporting groups n't mean ISIS suspect . How people tag every supporters… https : //t.co/hNO8mvAOci,New Delhi
Tue Mar 10 02:08:30 +0000 2020, NPR First step NRC @ MHO @ saalimabdullah2 # IndiaAgainstNRP,deoband bharat
Tue Mar 10 02:08:47 +0000 2020," Why NRC ’ worry Gujarat ? It already made second-class citizens Yep , Gujarat model , Panna Pramukhs sold us . Now Modi want implement India ! https : //t.co/6nfop5pCgM",Mumbai
Tue Mar 10 02:08:50 +0000 2020, The CAA fast tracks refuge citizenship India persecuted minorities Pakistan . And Liberal world opposes !,United States
Tue Mar 10 02:08:57 +0000 2020, The # BJP govt # UttarPradesh created hit list putting hoardings w/ photos & amp ; home addresses individuals participated anti- # CAA protests December 2019 strategic traffic points capital city . https : //t.co/5cvUfJsEgA,
Tue Mar 10 02:08:58 +0000 2020, Today Shaheen Bagh Shooter Kapil Gujjar got bail Court . Meanwhile Dr. Kafeel saved many dying children still languish Jail simply protesting CAA Guess New India Shoot ! ng lesser crime Protesting .,
Tue Mar 10 02:08:59 +0000 2020, Coronavirus may kill people NPR door NRC force 70 % citizens go dention camps . # IndiaAgainstNPR,Jamjodhpur Gujarat
Tue Mar 10 02:09:02 +0000 2020, @ jamewils It huge protests awaiting Modi . CAA turned friends foes .,Bangalore
Tue Mar 10 02:09:10 +0000 2020, Source 1 : https : //t.co/wYAu11vKZ5,Earth
Tue Mar 10 02:09:17 +0000 2020," RT @ lalitha_jr : Delhi : Kashmiri Couple IS links Detained From Jamia Nagar , Police Say They Were ‘ Inciting Anti-CAA Protests ’ https : //t…",
Tue Mar 10 02:09:18 +0000 2020," Harish Salve , Queen ’ Counsel courts England Wales ( know ) says `` fai… https : //t.co/cy0pfHRRx2","Halifax, Canada"
Tue Mar 10 02:09:19 +0000 2020," We vigilant people like Saba Naqvi , worried damage mosque recent terrorist attack in… https : //t.co/NF4q9fCgpZ",
Tue Mar 10 02:09:20 +0000 2020, The Uttar Pradesh government accused raiding shutting Allahabad-based ultrasound clinic run doctor whose husband joined campaign amended citizenship law . https : //t.co/x82Nc5DtUg,Thane
Tue Mar 10 02:09:21 +0000 2020, நன்றி Breaking : Allahabad HC Orders Removal Of UP Govt Banners Naming Anti-CAA Protesters Accused Of Violence [ Rea… https : //t.co/NlPx8lmSRi,India
Tue Mar 10 02:09:23 +0000 2020," CAA , NPR , implemented Madhya Pradesh.. 😁 # MPcrisis # scindia",Delhi
Tue Mar 10 02:09:40 +0000 2020, Source 2 : https : //t.co/i5mojGkYvd,Earth
Tue Mar 10 02:09:45 +0000 2020, Allahabad HC order offers hope trying times . Court also said action UP Govt highly unjust absolute encroachment personal liberty . Govt Counsel responded questioning Court ’ jurisdiction . No surprises .,"Bengaluru, India"
Tue Mar 10 02:10:00 +0000 2020, The Progressive Medicos Scientists Forum called UP government ’ action clinic unjustifie… https : //t.co/eZ2kywztUJ,
Tue Mar 10 02:10:10 +0000 2020, So bally come ina space last night talk bout would look good together nd ah dat madarass… https : //t.co/cYjwPpNp9L,Belize
Tue Mar 10 02:10:16 +0000 2020, Uttar Pradesh Govt Sources : The state government appeal Supreme Court Allahabad High Court 's order immediately remove hoardings naming accused anti-CAA protests . The state govt file appeal Holi . # BehaveJustitutes,
Tue Mar 10 02:10:20 +0000 2020," My bhakt friend : - Why always talk negative Modi ji ? He hard working , No one family politics . See 370 , DeMo , CAA , GST etc , takes daring decisions . My answer : - Suicide also daring act call wise ? We call stupidity . 😑😑😑",
Tue Mar 10 02:10:20 +0000 2020," Modi Government 's untiring efforts maligning anti-CAA protests may dire & amp ; unintended consequences . NIA , premier investigation agency , doubly sure allegations make citizens . Citizens n't forgot Hadia fiasco .",
Tue Mar 10 02:10:26 +0000 2020," Home Minister says one belonging minorities affected CAA . If correct , tell country affected CAA . If nobody affected CAA , stands present , government pass law ?","Kerala, India"
Tue Mar 10 02:10:42 +0000 2020, RT @ DipankarMulniv1 : Bhart Band 26 March # # 26 March Bhart Band # # # # Ban evm # # # # Nrc 🧬 Dna Base # # https : //t.co/fd2LYohaQP,
Tue Mar 10 02:10:43 +0000 2020, Another photo gallery ⁦ @ billbretz⁩ ’ worth seeing # BlueHens lose ⁦ @ HofstraMBB⁩ # CAAChamps sem… https : //t.co/AY0fjQRoPW,"Newark, Del."
Tue Mar 10 02:10:49 +0000 2020," @ chimnibai @ PMOIndia @ narendramodi @ rsprasad Shall I tell something , 1950-1970 , Courts rarely used to… https : //t.co/5rrGXdrua9","Mumbai, India"
Tue Mar 10 02:10:50 +0000 2020, RT @ nayanikaaa : Anti CAA types actually think Hindus already marginalised Bangladesh . Wow . https : //t.co/Lu6JHDVGzB,
Tue Mar 10 02:11:03 +0000 2020, @ AskAnshul NDTV ’ Nidhi Razdan interacted Regularly Twitter Account ISIS suspects Who Instigated Muslims join Anti-CAA Protests https : //t.co/YOXTarxQyN,
Tue Mar 10 02:11:14 +0000 2020," Participated addressed two anti CAA , NRC NPR protests yesterday Gaya district Bihar . 1st Baara , 2nd Shanti Bagh Gaya town . People different faiths leaders different parties attended protests large number . https : //t.co/TOgFBbKXrk","Patna, Bihar"
Tue Mar 10 02:11:26 +0000 2020, @ ShekharGupta : persons UP Police 's posters r vulnerable ! They 've located frm videos riots & amp ; p… https : //t.co/ANXGODeajD,"Windsor, Ontario"
Tue Mar 10 02:11:55 +0000 2020, How court find time hear plea soon ? I tell # UrbanNaxal ’ lawyers influential get cases heard priority ! https : //t.co/xugHXDxnrL,Ahmedabad
Tue Mar 10 02:11:57 +0000 2020, RT @ Eric_Single : CBSSN played Jamiroquai heading break CAA semis . This Is March,"March Madness, USA"
Tue Mar 10 02:11:57 +0000 2020," In entirety , r doubt action State subject matter PIL nothing unwarranted interference privacy people . The hence , violation Art 21 : Allahabad HC ordering removal pics Anti CAA protesters . Also 👇🏻 https : //t.co/xOxnnOtxny",Mumbai
Tue Mar 10 02:12:07 +0000 2020, EAM @ DrSJaishankar asked `` show country welcomes everyone '' West done much provisions CAA criticising India https : //t.co/D7H4X9t1jJ,
Tue Mar 10 02:12:07 +0000 2020," Over weekend , Linda Rush hit 50 , 51 , 52 53rd home run keep name top CAA career home run record list https : //t.co/uP6mBD4zke",
Tue Mar 10 02:12:10 +0000 2020, NDTV ’ Nidhi Razdan interacted regularly Twitter account ISIS suspects instigated Muslims join anti-… https : //t.co/4Es2S25vjd,
Tue Mar 10 02:12:22 +0000 2020, The Progressive Medicos Scientists Forum called UP government ’ action clinic unjustified act “ teach lesson ” doctor ’ family expressing dissent CAA . https : //t.co/GNepGKMQdL,Valhalla
Tue Mar 10 02:12:31 +0000 2020, anti-CAA agitation exactly fast-tracking naturalization time-limited small portion girls families hv managed flee jihadi brethren agitator 's beloved mullah-infested lands . https : //t.co/O9mLCtoeEu,USA
Tue Mar 10 02:12:33 +0000 2020, Our NRI PM cancels visit Bangladesh MEA cites Corona scare reason cancellation visit ! Real reason : Bangladesh Govt told India visit Indian dignitaries unwelcome given stiff opposition Bangladeshi public Delhi pogrom CAA !,
Tue Mar 10 02:12:37 +0000 2020," Arnab right calls half baked dimwit show covering CAA , NRC , Delhi protests Modi . Now y… https : //t.co/Pz2hzqlwaG",Earth
Tue Mar 10 02:12:40 +0000 2020, RT @ David_Lefebre2 : The Burke effect,"Rochester, NY"
Tue Mar 10 02:12:40 +0000 2020," According CAA opposers , rapist/murderers bigger claim citizenship victim . They burnt part national capital demanding .",Vande Mataram
Tue Mar 10 02:12:42 +0000 2020, The Allahabad High Court pronounce order suo moto proceedings putting banners containing photographs details persons accused violence anti-CAA protests Lucknow . # Namingandshaming # CAA_NRC_Protests # AllahabadHighCourt https : //t.co/hZ94NGNOdV,"उत्तर प्रदेश, भारत"
Tue Mar 10 02:12:51 +0000 2020," I understand # secular companies promoting # antiHindu people look `` cool '' . But , @ tourismgoi supporting venomous people everything demonise @ narendramodi # Hindus faking # CAA antiMuslim ? # IncredibleIndia Incredible # BJP 🤦 https : //t.co/HAN8zmCVE9","New Delhi, India"
Tue Mar 10 02:12:59 +0000 2020," NPR first step NRC , NRC way detention camps . Are ready detention camp ? ? Raise voice to… https : //t.co/d15ezHJGzT",United Arab Emirates
Tue Mar 10 02:13:09 +0000 2020, Reminds I saw faculty debate case study whether hs kids debate question : “ a… https : //t.co/9KAq1Q76Z9,she/them
Tue Mar 10 02:13:15 +0000 2020, It shameful see protecters law & amp ; order became puppets politicians & amp ; sectarian like . Wake u… https : //t.co/zu7TLvD00S,
Tue Mar 10 02:13:23 +0000 2020, @ xoxo_kally Caa mek everybody see,Jamaica
Tue Mar 10 02:13:39 +0000 2020, @ AtherZai @ CPHydCity @ asadowaisi @ amjedmbt @ balala_ahmed @ RahulGandhi @ priyankagandhi Lol ... dont mention India ... .… https : //t.co/ttaUSwTh2s,
Tue Mar 10 02:13:50 +0000 2020," It 's struggle Sheffield , one CAA 's elite players , surged life eight-point b… https : //t.co/Oj7cnlSB8o","Burlington, NC"
Tue Mar 10 02:14:03 +0000 2020," Y'day addressed # ShaheenBagh Udgir Latur Nanded , place district training & amp ; Umarkhed Yavatmal I served SP two years . Amazed see spirit people angst NPR/NRC/CAA . # IndiaAgainstCAA_NPR_NRC # ShaheenBaghProtests # NPR_Boycott_आंदोलन # npr_ही_nrc_है https : //t.co/7SeD4M7ytN",
Tue Mar 10 02:14:12 +0000 2020," At lowest threshold violation privacy , really , making CAA protestors ' addresses public - 's incitement lynch . Logical conclusion case would damages disciplinary/ criminal action State actors .",
Tue Mar 10 02:14:15 +0000 2020," Pink Floyd founder , Roger Waters calls Narendra Modi 's fascism '' You write ‘ injustice ’ earth ; We wr… https : //t.co/Kl3aJG2ZCI",
Tue Mar 10 02:14:39 +0000 2020, @ rohini_sgh Best time buy anything economy . But All happening good timing for… https : //t.co/Q9tsrhtyrN,"Bengaluru, India"
Tue Mar 10 02:14:43 +0000 2020, Shame,India
Tue Mar 10 02:14:51 +0000 2020, Ultimately Decent Governance reason No greed arrogance corruption Farsightedness moving along go… https : //t.co/hOjGC3oPI7,Travel India/Can/Aus/Amr
Tue Mar 10 02:14:54 +0000 2020, @ RanaAyyub BBC # DelhiViolence # SaveIndianMuslims # CAA # NRC # NPR # ShameOnDelhiPolice @ washingtonpost… https : //t.co/eCPWS9hLKA,
Tue Mar 10 02:15:00 +0000 2020, . @ pbmehta `` The anti-CAA protests gave us poetry resist . But hard plumbing alternative politics is… https : //t.co/0kFblxJlqM,"Washington, DC"
Tue Mar 10 02:15:09 +0000 2020," Delaware lost Pride CAA tournament semifinal Washington , D.C. Monday - stopping Blue Hens ' bid f… https : //t.co/TgOmj8rnGo","Wilmington, Delaware"
Tue Mar 10 02:15:28 +0000 2020, # Kashmiri Students India victimized . 1000s # Kashmiris arbitrarily detained time . Now # Kashmiri Students India soft target Fascist Govt . # StandWithKashmir @ UNEnvironment # QuitKashmir https : //t.co/lfvCuhNNpj,"Srinagar, IOK"
Tue Mar 10 02:15:29 +0000 2020, The Yogi Adityanath-led BJP govt UP accused raiding shutting Allahabad-based ultrasound clinic owned doctor whose husband opposing CAA . https : //t.co/GNepGKMQdL,
Tue Mar 10 02:15:47 +0000 2020, DrGPradhan - High Court asks UP remove 'name shame'posters anti-CAA protesters The bench Chief Justic… https : //t.co/Nn8xCA6o2j,
Tue Mar 10 02:15:59 +0000 2020, @ PTI_News Hospitals Mangaluru audacity allow coordinated police action CAA dissenters inside hospital premises quarantine Corona virus patient ! Karma never forgives ! https : //t.co/mMCVmWAIy7,Chennai
Tue Mar 10 02:16:00 +0000 2020, Ultimately Decent Governance reason No greed arrogance corruption Farsightedness moving along good bad Nationalist Patriot Just compare one point political leader That 's MODI The PM https : //t.co/8193SxaxAP,
Tue Mar 10 02:16:01 +0000 2020, UP seen severe damage property CAA arson . For first time administration taken rioters head . Judicial adventurism score liberal points drop administration 's morale . The goons burnt Lucknow threat . They threat others https : //t.co/7DwnE60hGn,Coimbatore
Tue Mar 10 02:16:02 +0000 2020, RT @ rajivtuli69 : Hindu Munnani activist brutally attacked Jihadis Tamil Nadu returning pro-CAA rally https : //t.co/b4b0N…,"New Delhi, India"
Tue Mar 10 02:16:03 +0000 2020, The @ UPGovt releases video @ lkopolice commisioner Mr Pandey taking law order round . But look video shot - right next one ‘ name shame ’ hoardings . Its seems @ myogiadityanath sending clear signal hoardings wont go https : //t.co/tbCkUrD14Z,"Bangalore, India"
Tue Mar 10 02:16:10 +0000 2020, @ mahamunji @ arifmohmmadk And churches India opposing CAA..,india
Tue Mar 10 02:16:14 +0000 2020, @ desimojito It simple anti CAA means anti Hindu definitely Anti Muslim,
Tue Mar 10 02:16:29 +0000 2020, Secularism applies Hindus Location : # Laitumkhrah # Shillong Bihari Hindu street vendor identified selling Panipuri / Chaat αnti-CAA Bike rally Khasi Students Union & amp ; Attacked . Allgedly Non-Tribals Non-Christians ! https : //t.co/RXyWHJJ3b9,"New Delhi, India"
Tue Mar 10 02:16:33 +0000 2020," Pinnacle Fake news . In CAA protests , forefront inciting people fake images riots , along regional chauvinist lines . Next day , Assam Police went studios & amp ; gave good thrashing lathis reporters . Then , cried FOE .",
Tue Mar 10 02:16:34 +0000 2020," This Holi rave & amp ; rant , remember responsible murder 54 Indians Del… https : //t.co/wCgRvXFXH4",Lucknow
Tue Mar 10 02:16:46 +0000 2020, RT @ SamarKh61068096 : Historic decision @ drkafeelkhan @ 2002Adeel @ yadavakhilesh,
Tue Mar 10 02:16:47 +0000 2020," @ ranikhet @ chitrapadhi Without RS majority , claims 'absolute ( legislative ) majority ' seem overly enthusiastic . A… https : //t.co/PtFJqySHpo",Bhagyanagaram
Tue Mar 10 02:16:59 +0000 2020, MSM COVER-UP TRUTH : Delhi Riots planned jihad attack Islamic Terrorists Police & amp ; Hindus This w… https : //t.co/YYjoqFDnHM,आर्यावर्त
Tue Mar 10 02:17:01 +0000 2020, Court interested encroachment liberty criminals least concerned destruction public property ! This reason criminals hooligans get embolden . If judiciary take executive ... .. 1/2,
Tue Mar 10 02:17:05 +0000 2020, Incredible India ! # BJPisFascist,Bangalore.
Tue Mar 10 02:17:22 +0000 2020, RT @ Pappugandhig : # CAA first step # NRC https : //t.co/UHFTQDHh5m,
Tue Mar 10 02:17:28 +0000 2020," @ satyanveshan @ RatanSharda55 Interestingly , Indian Muslim simply respond like “ ’ choose India 1947 , want secular country ” 😀😀 , never secular , still soft corner , n want include Every Pakistani M ’ CAA , make India like Pakistan",
Tue Mar 10 02:17:36 +0000 2020, Probably @ pbhushan1 person world honest . Respect Judiciary even retirem… https : //t.co/Qbge6j1DrD,New Delhi
Tue Mar 10 02:17:42 +0000 2020," This anti-Macagnan thing ridiculous exposes real lack understanding goes . Don ’ get twisted , blog website trolling traffic CAA executing power play Douglas ’ mean Mac bad . Was great ? No . Was bad ? No .",
Tue Mar 10 02:17:44 +0000 2020, DrGPradhan - High Court asks UP remove 'name shame'posters anti-CAA protesters CJ Allahabad High Cour… https : //t.co/43RUEKouj1,
Tue Mar 10 02:17:44 +0000 2020, The @ UPGovt releases video @ lkopolice commisioner Mr Pandey taking law order round . But look video shot - right next one ‘ name shame ’ hoardings . Its seems @ myogiadityanath sending clear signal hoardings wont go https : //t.co/E6JesUBeYj https : //t.co/tbCkUrD14Z, France
Tue Mar 10 02:17:53 +0000 2020," Please check dictionary meaning `` privacy '' Evangelist @ fayedsouza . Anyone comes streets create mayhem , throw petrol bombs & amp ; fire bullets & amp ; set fire homes , acting public , privacy home.Thanks CCTV cameras , culprits getting caught spot https : //t.co/sisbrgZ43E",PAROLA
Tue Mar 10 02:17:56 +0000 2020," In major embarrassment # YogiGovt , # Allahabad HC orders remove hoardings comprising names addresses 57 anti-CAA protesters accused # violence # Lucknow . The HC also asked Lucknow administration submit report Mar 16 @ ShahnawazMalik_ https : //t.co/ntTbi8N0KP",NCR
Tue Mar 10 02:17:57 +0000 2020," Were surprised Syria model Delhi ? Here connection- “ Jahanjeb Sami Hina Bashir Beg linked Khorasan Module ISIS apprehended Jamia Nagar , Ohkla ” . These terrorists arranging called anti-CAA protest . # AntiHinduRiot https : //t.co/BEFXVVyfIZ",India
Tue Mar 10 02:18:02 +0000 2020," Citizenship ( Amendment ) Act little compassion , coming late : Sadhguru Jaggi Vasudev Read @ ANI story | https : //t.co/iZTq4JXaPa https : //t.co/CZ84eMLb1s",
Tue Mar 10 02:18:13 +0000 2020, Radical Islamic Org PFI Operative Danish Arrested For Spreading Fake Propaganda In Anti-CAA Protests https : //t.co/3YqQbNKDLF via @ swarajyamag,केरल भारत
Tue Mar 10 02:18:27 +0000 2020, @ narendramodi Before CAA NRC first We need one Law One Nation .,Jaipur
Tue Mar 10 02:18:28 +0000 2020," People oppose CAA morons , true seculars stand religious bigots Pakistan green countries truly care human life . Some people jaundice eye religious atrocities concerned creation bill interest","Adoni, India"
Tue Mar 10 02:18:38 +0000 2020," Shameful minority & amp ; Feminist India protesting # CAA , favour migrated minorities Pakistan refugee . While Muzlims India demanding citizenship Rohganiyas , Paki & amp ; Bangladeshi Muzlims protesting CAA . Brainless creatures 😠",
Tue Mar 10 02:18:41 +0000 2020, RT @ kryes : Never Trust Prime Minister ! Trust Constitution ! Constitution & gt ; Prime Minister,"மார்கப்பந்து, முதல் சந்து"
Tue Mar 10 02:18:55 +0000 2020," Laitumkhrah , Shillong Bihari Hindu street vendor identified selling Panipuri / Chaat αnti-CAA Bike rally Khasi Students Union . Attαcked . In many cases , dont need utter anything mother tongue . Your face enough αssaulted non-tribal https : //t.co/ATmNMZnDT1",
Tue Mar 10 02:18:58 +0000 2020, # BehaveJustitutes They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370. Who ? ?,
Tue Mar 10 02:18:58 +0000 2020, @ daksha449 @ 24onlive Such crass idiot . He thinks mixing little English coquettish Malayalam would cover… https : //t.co/SNsguenOMD,India
Tue Mar 10 02:18:58 +0000 2020," When I met Kargil war veteran Mohd SanaUllah ( bail ) late Jan , stunned Pm Modi 's lies . “ Where I sent detention centre ? He denying buildings physically exist. ” # NRC # Assam https : //t.co/psUZfN2M0d","St Petersburg, FL"
Tue Mar 10 02:19:08 +0000 2020, He never campaigned peace . His right hand men like Amit Shah openly made islamphobic comments recently… https : //t.co/3DyxamIo2T,
Tue Mar 10 02:19:12 +0000 2020," @ Narender_modii Even though master taking Tuglaquin decision , Demotiion Hasty GST Rigig pills… https : //t.co/WmW9iT1uIH",
Tue Mar 10 02:19:12 +0000 2020, This leadership . Thank Congressman @ RoKhanna,Washington DC
Tue Mar 10 02:19:16 +0000 2020," @ drmyadav @ MichaelKugelman You say NRC necessary coz 5-6 immigrants settle outskirts gradually increase population , take jobs & amp ; everything . They live filthy conditions & amp ; women beg . Here 's answer..Its long . So converted image format # NRC # CAA # nrc_caa_npr # nrc_caa_protest https : //t.co/v8QMq2ufno","PUNJAB,,INDIA,,,,,,"
Tue Mar 10 02:19:27 +0000 2020, RT @ ExSecular : Sad @ ReallySwara still roaming free,bangalore
Tue Mar 10 02:19:36 +0000 2020, `` This reflected merely rhetoric also concrete policy decisions - revoking Kashmir 's spec… https : //t.co/s3vnF9fHUV,
Tue Mar 10 02:19:38 +0000 2020, The mullah concoted liquor Religion Gone head !,In the soil of MaBharati 
Tue Mar 10 02:19:57 +0000 2020, RT @ mehdirhasan : This leadership . Thank Congressman @ RoKhanna https : //t.co/tPKYTOOg2j,United Kingdom
Tue Mar 10 02:19:58 +0000 2020, RT @ mehdirhasan : This leadership . Thank Congressman @ RoKhanna,"Michigan, USA"
Tue Mar 10 02:20:03 +0000 2020, Allahabad High Court orders removal hoardings target anti-CAA protesters # Lucknow.… https : //t.co/mJaRLPnYbr,"Maharashtra, India"
Tue Mar 10 02:20:05 +0000 2020," Not person Yogi 's board asked people shot killed , 'Kapil Mishra Anurag Thakur many BJP leaders ' actively called violence . Stop damn victimhood ! https : //t.co/ZCsuxNJUNb",Milky way Galaxy
Tue Mar 10 02:20:13 +0000 2020," @ chetan_naik @ kapskom No . Inbred guttersnipe Kambhakts laugh ridicule bangladeshi Hindus , hindus in… https : //t.co/PCzOXYGYQX",
Tue Mar 10 02:20:23 +0000 2020, @ DextrousNinja @ Frontalfire @ pallavict @ dharmicverangna @ bababanaras @ RudraVS From Dr.Gaurav Pradhan : High Court asks UP remove 'name shame'posters anti-CAA protesters The bench Chief Justice Govind Mathur Justice Ramesh Sinha,India
Tue Mar 10 02:20:25 +0000 2020, @ frustratedsuchi It 's targetting one community . Every country right make rules favour 'own cit… https : //t.co/HgxDz8L04z,"Madhya Pradesh, India"
Tue Mar 10 02:20:28 +0000 2020, RT @ Mukimjafar : # NPR # NRC & amp ; # CAA glance👇 https : //t.co/dGoc0VzyJ5,"Aurangabad, India"
Tue Mar 10 02:20:46 +0000 2020," Bangladesh Mullahs spill venom PM @ NarendraModi streets Dhaka . They r protesting India 's new # CAA law . As I said earlier , entire # AntiCAAProtests anger able turn West Bengal Muslim majority state like J & amp ; K. https : //t.co/NFBC7P1A1Q",
Tue Mar 10 02:20:49 +0000 2020," Delhi : Couple IS links detained Jamia Nagar , ‘ inciting anti-CAA protests ’ , say police . Names : Jahanjeb Sami Hina Bashir Beg , Kashmir . The longer protests run , deeper probe go . This turning pincer move https : //t.co/xlxfbGIiMT",PAROLA
Tue Mar 10 02:20:52 +0000 2020," The family Srinagar couple , booked sedition , said two professionals interest CAA or… https : //t.co/rHRjndQgBX",India
Tue Mar 10 02:20:52 +0000 2020, Border unreason : CAA https : //t.co/gokKrG9jAU # harishsalve,
Tue Mar 10 02:21:17 +0000 2020, DrGPradhan - High Court asks UP remove 'name shame'posters anti-CAA protesters The bench Chief Justice Govind Mathur Justice Ramesh Sinha directed district magistrate Lucknow police commissioner submit report regard March 16 .,
Tue Mar 10 02:21:29 +0000 2020, Revenge Yogi halted justice # YogiAdityanath # BJP # CAA # NRC # NPR # UttarPradesh https : //t.co/qJHfdPiYBG,Hyderabad
Tue Mar 10 02:21:37 +0000 2020," RT @ Chopdasaab : Say NO NRC , NPR , NAC CAA . And everything else . https : //t.co/dUZk2sHGu5",
Tue Mar 10 02:21:44 +0000 2020," DrGPradhan - High Court asks UP remove 'name shame'posters anti-CAA protesters CJ Allahabad High Court , Justice Govind Mathur card-carrying member SFI student . Became judge 2004 blessings Harkishan Singh Surjeet . # Dr.Gaurav pradhan",
Tue Mar 10 02:21:45 +0000 2020, CAA Discriminatory : UK Parliament expresses concerns Delhi Riots ... https : //t.co/kx6S4bMV9Q via @ YouTube,
Tue Mar 10 02:21:54 +0000 2020, @ imvangasandeep Thanks entire Bengali community..we Hindu Bangladeshi Will get rights due CAA..we Benga… https : //t.co/6IcLLdZ4pi,
Tue Mar 10 02:22:03 +0000 2020," Thank goodness I ’ kind responsible adult CAA , I ’ also irresponsible idiot locked keys car . 🤦‍♀️",
Tue Mar 10 02:22:03 +0000 2020, . @ UN @ hrw @ CNN @ BBC @ ICC @ RanaAyyub @ WhiteHouse @ MarisePayne # AUSPOL @ chedetofficial @ mkatju # FREEKASHMIR @ ICC… https : //t.co/i50oMyKisI,Australia
Tue Mar 10 02:22:09 +0000 2020," @ _sabanaqvi As Caliphate fangirl tries shame adhering religion , pl remember opponents CAA like one reason 10 yr olds meet fate https : //t.co/MiUDbPFFQ8",
Tue Mar 10 02:22:14 +0000 2020, @ pushpampc13 Ma ’ plan raise fund fighting election basic survival & amp ; more… https : //t.co/gb7FLpVLZJ,Rajputana
Tue Mar 10 02:22:23 +0000 2020," Shefali madam need venture blackpill territory read rape fantasy research statistics . Feminists supporting rapists norm , exception .",
Tue Mar 10 02:22:30 +0000 2020, Thank @ RoKhanna,India
Tue Mar 10 02:22:43 +0000 2020," Delaware lost Pride CAA tournament semifinal Washington , D.C. Monday - stopping Blue Hens ' bid first CAA title since 2014. https : //t.co/EwjuiQGSyU","Delaware, USA"
Tue Mar 10 02:22:48 +0000 2020, NDTV ’ Nidhi Razdan interacted regularly Twitter account ISIS suspects instigated Muslims join anti-… https : //t.co/HKe3y7XqrL,"Mumbai, India"
Tue Mar 10 02:22:52 +0000 2020," Of 46 arrested , Bihar police dropped five people 's names chargesheet lack evidence . One Haseena Khatoon . “ We cried endlessly , said 're innocent police stop beating us , ” tells . https : //t.co/rOC5jBIAI1 Via @ firstpost",
Tue Mar 10 02:23:04 +0000 2020, We speak racism people NE India rightly must . We must also speak racism NE Indians Indians,"New Delhi, Delhi"
Tue Mar 10 02:23:09 +0000 2020, Great govt lots fund @ narendramodi,"Mumbai, India"
Tue Mar 10 02:23:18 +0000 2020," 26 ) . KSU found influence waning followers dwindling , Centre provided much-needed impetus resurrect trademark violence constitutes DNA , form Citizenship Amendment Act ( CAA ) .",हस्तिनापुर 🚩
